id,item,store,department,category,state_id,d,date,sales,event,event_type_1,event_name_2,event_type_2,weekday,month,year,week,day
HOBBIES_1_044_CA_1_validation,HOBBIES_1_044,CA_1,HOBBIES_1,HOBBIES,CA,d_3,2011-01-31,2,No Event,No Event,No Event,No Event,Monday,1,2011,5,31
HOBBIES_1_045_CA_1_validation,HOBBIES_1_045,CA_1,HOBBIES_1,HOBBIES,CA,d_3,2011-01-31,0,No Event,No Event,No Event,No Event,Monday,1,2011,5,31
HOBBIES_1_046_CA_1_validation,HOBBIES_1_046,CA_1,HOBBIES_1,HOBBIES,CA,d_3,2011-01-31,0,No Event,No Event,No Event,No Event,Monday,1,2011,5,31
HOBBIES_1_047_CA_1_validation,HOBBIES_1_047,CA_1,HOBBIES_1,HOBBIES,CA,d_3,2011-01-31,3,No Event,No Event,No Event,No Event,Monday,1,2011,5,31
HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,CA_1,HOBBIES_1,HOBBIES,CA,d_3,2011-01-31,0,No Event,No Event,No Event,No Event,Monday,1,2011,5,31
HOBBIES_1_049_CA_1_validation,HOBBIES_1_049,CA_1,HOBBIES_1,HOBBIES,CA,d_3,2011-01-31,0,No Event,No Event,No Event,No Event,Monday,1,2011,5,31
HOBBIES_1_050_CA_1_validation,HOBBIES_1_050,CA_1,HOBBIES_1,HOBBIES,CA,d_3,2011-01-31,1,No Event,No Event,No Event,No Event,Monday,1,2011,5,31
HOBBIES_1_001_CA_1_validation,HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_002_CA_1_validation,HOBBIES_1_002,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_003_CA_1_validation,HOBBIES_1_003,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_004_CA_1_validation,HOBBIES_1_004,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_005_CA_1_validation,HOBBIES_1_005,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_006_CA_1_validation,HOBBIES_1_006,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_007_CA_1_validation,HOBBIES_1_007,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_008_CA_1_validation,HOBBIES_1_008,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_009_CA_1_validation,HOBBIES_1_009,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,3,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_010_CA_1_validation,HOBBIES_1_010,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_011_CA_1_validation,HOBBIES_1_011,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_012_CA_1_validation,HOBBIES_1_012,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_013_CA_1_validation,HOBBIES_1_013,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_014_CA_1_validation,HOBBIES_1_014,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_015_CA_1_validation,HOBBIES_1_015,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,5,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_016_CA_1_validation,HOBBIES_1_016,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_017_CA_1_validation,HOBBIES_1_017,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_018_CA_1_validation,HOBBIES_1_018,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_019_CA_1_validation,HOBBIES_1_019,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_020_CA_1_validation,HOBBIES_1_020,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_021_CA_1_validation,HOBBIES_1_021,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_022_CA_1_validation,HOBBIES_1_022,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,1,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_023_CA_1_validation,HOBBIES_1_023,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_024_CA_1_validation,HOBBIES_1_024,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_025_CA_1_validation,HOBBIES_1_025,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_026_CA_1_validation,HOBBIES_1_026,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_027_CA_1_validation,HOBBIES_1_027,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_028_CA_1_validation,HOBBIES_1_028,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_029_CA_1_validation,HOBBIES_1_029,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_030_CA_1_validation,HOBBIES_1_030,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_031_CA_1_validation,HOBBIES_1_031,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_032_CA_1_validation,HOBBIES_1_032,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,16,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_033_CA_1_validation,HOBBIES_1_033,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_034_CA_1_validation,HOBBIES_1_034,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_035_CA_1_validation,HOBBIES_1_035,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_036_CA_1_validation,HOBBIES_1_036,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_037_CA_1_validation,HOBBIES_1_037,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_038_CA_1_validation,HOBBIES_1_038,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,1,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_039_CA_1_validation,HOBBIES_1_039,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_040_CA_1_validation,HOBBIES_1_040,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_041_CA_1_validation,HOBBIES_1_041,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_042_CA_1_validation,HOBBIES_1_042,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_043_CA_1_validation,HOBBIES_1_043,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_044_CA_1_validation,HOBBIES_1_044,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,1,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_045_CA_1_validation,HOBBIES_1_045,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_046_CA_1_validation,HOBBIES_1_046,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_047_CA_1_validation,HOBBIES_1_047,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_049_CA_1_validation,HOBBIES_1_049,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_050_CA_1_validation,HOBBIES_1_050,CA_1,HOBBIES_1,HOBBIES,CA,d_4,2011-02-01,0,No Event,No Event,No Event,No Event,Tuesday,2,2011,5,1
HOBBIES_1_001_CA_1_validation,HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_002_CA_1_validation,HOBBIES_1_002,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_003_CA_1_validation,HOBBIES_1_003,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_004_CA_1_validation,HOBBIES_1_004,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_005_CA_1_validation,HOBBIES_1_005,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_006_CA_1_validation,HOBBIES_1_006,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_007_CA_1_validation,HOBBIES_1_007,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_008_CA_1_validation,HOBBIES_1_008,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_009_CA_1_validation,HOBBIES_1_009,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_010_CA_1_validation,HOBBIES_1_010,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_011_CA_1_validation,HOBBIES_1_011,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_012_CA_1_validation,HOBBIES_1_012,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_013_CA_1_validation,HOBBIES_1_013,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_014_CA_1_validation,HOBBIES_1_014,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_015_CA_1_validation,HOBBIES_1_015,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_016_CA_1_validation,HOBBIES_1_016,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,15,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_017_CA_1_validation,HOBBIES_1_017,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_018_CA_1_validation,HOBBIES_1_018,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_019_CA_1_validation,HOBBIES_1_019,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_020_CA_1_validation,HOBBIES_1_020,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_021_CA_1_validation,HOBBIES_1_021,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_022_CA_1_validation,HOBBIES_1_022,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_023_CA_1_validation,HOBBIES_1_023,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,2,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_024_CA_1_validation,HOBBIES_1_024,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_025_CA_1_validation,HOBBIES_1_025,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_026_CA_1_validation,HOBBIES_1_026,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_027_CA_1_validation,HOBBIES_1_027,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_028_CA_1_validation,HOBBIES_1_028,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,1,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_029_CA_1_validation,HOBBIES_1_029,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_030_CA_1_validation,HOBBIES_1_030,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_031_CA_1_validation,HOBBIES_1_031,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_032_CA_1_validation,HOBBIES_1_032,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,8,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_033_CA_1_validation,HOBBIES_1_033,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_034_CA_1_validation,HOBBIES_1_034,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_035_CA_1_validation,HOBBIES_1_035,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_036_CA_1_validation,HOBBIES_1_036,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_037_CA_1_validation,HOBBIES_1_037,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_038_CA_1_validation,HOBBIES_1_038,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_039_CA_1_validation,HOBBIES_1_039,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_040_CA_1_validation,HOBBIES_1_040,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_041_CA_1_validation,HOBBIES_1_041,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_042_CA_1_validation,HOBBIES_1_042,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_043_CA_1_validation,HOBBIES_1_043,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_044_CA_1_validation,HOBBIES_1_044,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,1,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_045_CA_1_validation,HOBBIES_1_045,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_046_CA_1_validation,HOBBIES_1_046,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_047_CA_1_validation,HOBBIES_1_047,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,1,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_049_CA_1_validation,HOBBIES_1_049,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,0,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_050_CA_1_validation,HOBBIES_1_050,CA_1,HOBBIES_1,HOBBIES,CA,d_5,2011-02-02,1,No Event,No Event,No Event,No Event,Wednesday,2,2011,5,2
HOBBIES_1_001_CA_1_validation,HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_002_CA_1_validation,HOBBIES_1_002,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_003_CA_1_validation,HOBBIES_1_003,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_004_CA_1_validation,HOBBIES_1_004,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_005_CA_1_validation,HOBBIES_1_005,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_006_CA_1_validation,HOBBIES_1_006,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_007_CA_1_validation,HOBBIES_1_007,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_008_CA_1_validation,HOBBIES_1_008,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,4,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_009_CA_1_validation,HOBBIES_1_009,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,2,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_010_CA_1_validation,HOBBIES_1_010,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_011_CA_1_validation,HOBBIES_1_011,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_012_CA_1_validation,HOBBIES_1_012,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_013_CA_1_validation,HOBBIES_1_013,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_014_CA_1_validation,HOBBIES_1_014,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_015_CA_1_validation,HOBBIES_1_015,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_016_CA_1_validation,HOBBIES_1_016,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,32,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_017_CA_1_validation,HOBBIES_1_017,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_018_CA_1_validation,HOBBIES_1_018,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_019_CA_1_validation,HOBBIES_1_019,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_020_CA_1_validation,HOBBIES_1_020,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_021_CA_1_validation,HOBBIES_1_021,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_022_CA_1_validation,HOBBIES_1_022,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_023_CA_1_validation,HOBBIES_1_023,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,1,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_024_CA_1_validation,HOBBIES_1_024,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_025_CA_1_validation,HOBBIES_1_025,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_026_CA_1_validation,HOBBIES_1_026,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_027_CA_1_validation,HOBBIES_1_027,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_028_CA_1_validation,HOBBIES_1_028,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,2,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_029_CA_1_validation,HOBBIES_1_029,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,2,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_030_CA_1_validation,HOBBIES_1_030,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_031_CA_1_validation,HOBBIES_1_031,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_032_CA_1_validation,HOBBIES_1_032,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,9,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_033_CA_1_validation,HOBBIES_1_033,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_034_CA_1_validation,HOBBIES_1_034,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
HOBBIES_1_035_CA_1_validation,HOBBIES_1_035,CA_1,HOBBIES_1,HOBBIES,CA,d_6,2011-02-03,0,No Event,No Event,No Event,No Event,Thursday,2,2011,5,3
