date,wm_yr_wk,weekday,wday,month,year,d,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,week,day
2013-12-26,11348,Thursday,6,12,2013,d_1063,No Event,No Event,No Event,No Event,0,0,0,52,26
2013-12-27,11348,Friday,7,12,2013,d_1064,No Event,No Event,No Event,No Event,0,0,0,52,27
2013-12-28,11349,Saturday,1,12,2013,d_1065,No Event,No Event,No Event,No Event,0,0,0,52,28
2013-12-29,11349,Sunday,2,12,2013,d_1066,No Event,No Event,No Event,No Event,0,0,0,52,29
2013-12-30,11349,Monday,3,12,2013,d_1067,No Event,No Event,No Event,No Event,0,0,0,1,30
2013-12-31,11349,Tuesday,4,12,2013,d_1068,No Event,No Event,No Event,No Event,0,0,0,1,31
2014-01-01,11349,Wednesday,5,1,2014,d_1069,NewYear,National,No Event,No Event,1,1,0,1,1
2014-01-02,11349,Thursday,6,1,2014,d_1070,No Event,No Event,No Event,No Event,1,0,1,1,2
2014-01-03,11349,Friday,7,1,2014,d_1071,No Event,No Event,No Event,No Event,1,1,1,1,3
2014-01-04,11350,Saturday,1,1,2014,d_1072,No Event,No Event,No Event,No Event,1,0,0,1,4
2014-01-05,11350,Sunday,2,1,2014,d_1073,No Event,No Event,No Event,No Event,1,1,1,1,5
2014-01-06,11350,Monday,3,1,2014,d_1074,No Event,No Event,No Event,No Event,1,1,1,2,6
2014-01-07,11350,Tuesday,4,1,2014,d_1075,OrthodoxChristmas,Religious,No Event,No Event,1,1,0,2,7
2014-01-08,11350,Wednesday,5,1,2014,d_1076,No Event,No Event,No Event,No Event,1,0,1,2,8
2014-01-09,11350,Thursday,6,1,2014,d_1077,No Event,No Event,No Event,No Event,1,1,1,2,9
2014-01-10,11350,Friday,7,1,2014,d_1078,No Event,No Event,No Event,No Event,1,0,0,2,10
2014-01-11,11351,Saturday,1,1,2014,d_1079,No Event,No Event,No Event,No Event,0,1,1,2,11
2014-01-12,11351,Sunday,2,1,2014,d_1080,No Event,No Event,No Event,No Event,0,1,1,2,12
2014-01-13,11351,Monday,3,1,2014,d_1081,No Event,No Event,No Event,No Event,0,1,0,3,13
2014-01-14,11351,Tuesday,4,1,2014,d_1082,No Event,No Event,No Event,No Event,0,0,1,3,14
2014-01-15,11351,Wednesday,5,1,2014,d_1083,No Event,No Event,No Event,No Event,0,1,1,3,15
2014-01-16,11351,Thursday,6,1,2014,d_1084,No Event,No Event,No Event,No Event,0,0,0,3,16
2014-01-17,11351,Friday,7,1,2014,d_1085,No Event,No Event,No Event,No Event,0,0,0,3,17
2014-01-18,11352,Saturday,1,1,2014,d_1086,No Event,No Event,No Event,No Event,0,0,0,3,18
2014-01-19,11352,Sunday,2,1,2014,d_1087,No Event,No Event,No Event,No Event,0,0,0,3,19
2014-01-20,11352,Monday,3,1,2014,d_1088,MartinLutherKingDay,National,No Event,No Event,0,0,0,4,20
2014-01-21,11352,Tuesday,4,1,2014,d_1089,No Event,No Event,No Event,No Event,0,0,0,4,21
2014-01-22,11352,Wednesday,5,1,2014,d_1090,No Event,No Event,No Event,No Event,0,0,0,4,22
2014-01-23,11352,Thursday,6,1,2014,d_1091,No Event,No Event,No Event,No Event,0,0,0,4,23
2014-01-24,11352,Friday,7,1,2014,d_1092,No Event,No Event,No Event,No Event,0,0,0,4,24
2014-01-25,11353,Saturday,1,1,2014,d_1093,No Event,No Event,No Event,No Event,0,0,0,4,25
2014-01-26,11353,Sunday,2,1,2014,d_1094,No Event,No Event,No Event,No Event,0,0,0,4,26
2014-01-27,11353,Monday,3,1,2014,d_1095,No Event,No Event,No Event,No Event,0,0,0,5,27
2014-01-28,11353,Tuesday,4,1,2014,d_1096,No Event,No Event,No Event,No Event,0,0,0,5,28
2014-01-29,11353,Wednesday,5,1,2014,d_1097,No Event,No Event,No Event,No Event,0,0,0,5,29
2014-01-30,11353,Thursday,6,1,2014,d_1098,No Event,No Event,No Event,No Event,0,0,0,5,30
2014-01-31,11353,Friday,7,1,2014,d_1099,No Event,No Event,No Event,No Event,0,0,0,5,31
2014-02-01,11401,Saturday,1,2,2014,d_1100,No Event,No Event,No Event,No Event,1,1,0,5,1
2014-02-02,11401,Sunday,2,2,2014,d_1101,SuperBowl,Sporting,No Event,No Event,1,0,1,5,2
2014-02-03,11401,Monday,3,2,2014,d_1102,No Event,No Event,No Event,No Event,1,1,1,6,3
2014-02-04,11401,Tuesday,4,2,2014,d_1103,No Event,No Event,No Event,No Event,1,0,0,6,4
2014-02-05,11401,Wednesday,5,2,2014,d_1104,No Event,No Event,No Event,No Event,1,1,1,6,5
2014-02-06,11401,Thursday,6,2,2014,d_1105,No Event,No Event,No Event,No Event,1,1,1,6,6
2014-02-07,11401,Friday,7,2,2014,d_1106,No Event,No Event,No Event,No Event,1,1,0,6,7
2014-02-08,11402,Saturday,1,2,2014,d_1107,No Event,No Event,No Event,No Event,1,0,1,6,8
2014-02-09,11402,Sunday,2,2,2014,d_1108,No Event,No Event,No Event,No Event,1,1,1,6,9
2014-02-10,11402,Monday,3,2,2014,d_1109,No Event,No Event,No Event,No Event,1,0,0,7,10
2014-02-11,11402,Tuesday,4,2,2014,d_1110,No Event,No Event,No Event,No Event,0,1,1,7,11
2014-02-12,11402,Wednesday,5,2,2014,d_1111,No Event,No Event,No Event,No Event,0,1,1,7,12
2014-02-13,11402,Thursday,6,2,2014,d_1112,No Event,No Event,No Event,No Event,0,1,0,7,13
2014-02-14,11402,Friday,7,2,2014,d_1113,ValentinesDay,Cultural,No Event,No Event,0,0,1,7,14
2014-02-15,11403,Saturday,1,2,2014,d_1114,No Event,No Event,No Event,No Event,0,1,1,7,15
2014-02-16,11403,Sunday,2,2,2014,d_1115,No Event,No Event,No Event,No Event,0,0,0,7,16
2014-02-17,11403,Monday,3,2,2014,d_1116,PresidentsDay,National,No Event,No Event,0,0,0,8,17
2014-02-18,11403,Tuesday,4,2,2014,d_1117,No Event,No Event,No Event,No Event,0,0,0,8,18
2014-02-19,11403,Wednesday,5,2,2014,d_1118,No Event,No Event,No Event,No Event,0,0,0,8,19
2014-02-20,11403,Thursday,6,2,2014,d_1119,No Event,No Event,No Event,No Event,0,0,0,8,20
2014-02-21,11403,Friday,7,2,2014,d_1120,No Event,No Event,No Event,No Event,0,0,0,8,21
2014-02-22,11404,Saturday,1,2,2014,d_1121,No Event,No Event,No Event,No Event,0,0,0,8,22
2014-02-23,11404,Sunday,2,2,2014,d_1122,No Event,No Event,No Event,No Event,0,0,0,8,23
2014-02-24,11404,Monday,3,2,2014,d_1123,No Event,No Event,No Event,No Event,0,0,0,9,24
2014-02-25,11404,Tuesday,4,2,2014,d_1124,No Event,No Event,No Event,No Event,0,0,0,9,25
2014-02-26,11404,Wednesday,5,2,2014,d_1125,No Event,No Event,No Event,No Event,0,0,0,9,26
2014-02-27,11404,Thursday,6,2,2014,d_1126,No Event,No Event,No Event,No Event,0,0,0,9,27
2014-02-28,11404,Friday,7,2,2014,d_1127,No Event,No Event,No Event,No Event,0,0,0,9,28
2014-03-01,11405,Saturday,1,3,2014,d_1128,No Event,No Event,No Event,No Event,1,1,0,9,1
2014-03-02,11405,Sunday,2,3,2014,d_1129,No Event,No Event,No Event,No Event,1,0,1,9,2
2014-03-03,11405,Monday,3,3,2014,d_1130,No Event,No Event,No Event,No Event,1,1,1,10,3
2014-03-04,11405,Tuesday,4,3,2014,d_1131,No Event,No Event,No Event,No Event,1,0,0,10,4
2014-03-05,11405,Wednesday,5,3,2014,d_1132,LentStart,Religious,No Event,No Event,1,1,1,10,5
2014-03-06,11405,Thursday,6,3,2014,d_1133,No Event,No Event,No Event,No Event,1,1,1,10,6
2014-03-07,11405,Friday,7,3,2014,d_1134,No Event,No Event,No Event,No Event,1,1,0,10,7
2014-03-08,11406,Saturday,1,3,2014,d_1135,No Event,No Event,No Event,No Event,1,0,1,10,8
2014-03-09,11406,Sunday,2,3,2014,d_1136,No Event,No Event,No Event,No Event,1,1,1,10,9
2014-03-10,11406,Monday,3,3,2014,d_1137,No Event,No Event,No Event,No Event,1,0,0,11,10
2014-03-11,11406,Tuesday,4,3,2014,d_1138,No Event,No Event,No Event,No Event,0,1,1,11,11
2014-03-12,11406,Wednesday,5,3,2014,d_1139,LentWeek2,Religious,No Event,No Event,0,1,1,11,12
2014-03-13,11406,Thursday,6,3,2014,d_1140,No Event,No Event,No Event,No Event,0,1,0,11,13
2014-03-14,11406,Friday,7,3,2014,d_1141,No Event,No Event,No Event,No Event,0,0,1,11,14
2014-03-15,11407,Saturday,1,3,2014,d_1142,No Event,No Event,No Event,No Event,0,1,1,11,15
2014-03-16,11407,Sunday,2,3,2014,d_1143,Purim End,Religious,No Event,No Event,0,0,0,11,16
2014-03-17,11407,Monday,3,3,2014,d_1144,StPatricksDay,Cultural,No Event,No Event,0,0,0,12,17
2014-03-18,11407,Tuesday,4,3,2014,d_1145,No Event,No Event,No Event,No Event,0,0,0,12,18
2014-03-19,11407,Wednesday,5,3,2014,d_1146,No Event,No Event,No Event,No Event,0,0,0,12,19
2014-03-20,11407,Thursday,6,3,2014,d_1147,No Event,No Event,No Event,No Event,0,0,0,12,20
2014-03-21,11407,Friday,7,3,2014,d_1148,No Event,No Event,No Event,No Event,0,0,0,12,21
2014-03-22,11408,Saturday,1,3,2014,d_1149,No Event,No Event,No Event,No Event,0,0,0,12,22
2014-03-23,11408,Sunday,2,3,2014,d_1150,No Event,No Event,No Event,No Event,0,0,0,12,23
2014-03-24,11408,Monday,3,3,2014,d_1151,No Event,No Event,No Event,No Event,0,0,0,13,24
2014-03-25,11408,Tuesday,4,3,2014,d_1152,No Event,No Event,No Event,No Event,0,0,0,13,25
2014-03-26,11408,Wednesday,5,3,2014,d_1153,No Event,No Event,No Event,No Event,0,0,0,13,26
2014-03-27,11408,Thursday,6,3,2014,d_1154,No Event,No Event,No Event,No Event,0,0,0,13,27
2014-03-28,11408,Friday,7,3,2014,d_1155,No Event,No Event,No Event,No Event,0,0,0,13,28
2014-03-29,11409,Saturday,1,3,2014,d_1156,No Event,No Event,No Event,No Event,0,0,0,13,29
2014-03-30,11409,Sunday,2,3,2014,d_1157,No Event,No Event,No Event,No Event,0,0,0,13,30
2014-03-31,11409,Monday,3,3,2014,d_1158,No Event,No Event,No Event,No Event,0,0,0,14,31
2014-04-01,11409,Tuesday,4,4,2014,d_1159,No Event,No Event,No Event,No Event,1,1,0,14,1
2014-04-02,11409,Wednesday,5,4,2014,d_1160,No Event,No Event,No Event,No Event,1,0,1,14,2
2014-04-03,11409,Thursday,6,4,2014,d_1161,No Event,No Event,No Event,No Event,1,1,1,14,3
2014-04-04,11409,Friday,7,4,2014,d_1162,No Event,No Event,No Event,No Event,1,0,0,14,4
2014-04-05,11410,Saturday,1,4,2014,d_1163,No Event,No Event,No Event,No Event,1,1,1,14,5
2014-04-06,11410,Sunday,2,4,2014,d_1164,No Event,No Event,No Event,No Event,1,1,1,14,6
2014-04-07,11410,Monday,3,4,2014,d_1165,No Event,No Event,No Event,No Event,1,1,0,15,7
2014-04-08,11410,Tuesday,4,4,2014,d_1166,No Event,No Event,No Event,No Event,1,0,1,15,8
2014-04-09,11410,Wednesday,5,4,2014,d_1167,No Event,No Event,No Event,No Event,1,1,1,15,9
2014-04-10,11410,Thursday,6,4,2014,d_1168,No Event,No Event,No Event,No Event,1,0,0,15,10
2014-04-11,11410,Friday,7,4,2014,d_1169,No Event,No Event,No Event,No Event,0,1,1,15,11
2014-04-12,11411,Saturday,1,4,2014,d_1170,No Event,No Event,No Event,No Event,0,1,1,15,12
2014-04-13,11411,Sunday,2,4,2014,d_1171,No Event,No Event,No Event,No Event,0,1,0,15,13
2014-04-14,11411,Monday,3,4,2014,d_1172,No Event,No Event,No Event,No Event,0,0,1,16,14
2014-04-15,11411,Tuesday,4,4,2014,d_1173,No Event,No Event,No Event,No Event,0,1,1,16,15
2014-04-16,11411,Wednesday,5,4,2014,d_1174,No Event,No Event,No Event,No Event,0,0,0,16,16
2014-04-17,11411,Thursday,6,4,2014,d_1175,No Event,No Event,No Event,No Event,0,0,0,16,17
2014-04-18,11411,Friday,7,4,2014,d_1176,No Event,No Event,No Event,No Event,0,0,0,16,18
2014-04-19,11412,Saturday,1,4,2014,d_1177,No Event,No Event,No Event,No Event,0,0,0,16,19
2014-04-20,11412,Sunday,2,4,2014,d_1178,Easter,Cultural,OrthodoxEaster,Religious,0,0,0,16,20
2014-04-21,11412,Monday,3,4,2014,d_1179,No Event,No Event,No Event,No Event,0,0,0,17,21
2014-04-22,11412,Tuesday,4,4,2014,d_1180,Pesach End,Religious,No Event,No Event,0,0,0,17,22
2014-04-23,11412,Wednesday,5,4,2014,d_1181,No Event,No Event,No Event,No Event,0,0,0,17,23
2014-04-24,11412,Thursday,6,4,2014,d_1182,No Event,No Event,No Event,No Event,0,0,0,17,24
2014-04-25,11412,Friday,7,4,2014,d_1183,No Event,No Event,No Event,No Event,0,0,0,17,25
2014-04-26,11413,Saturday,1,4,2014,d_1184,No Event,No Event,No Event,No Event,0,0,0,17,26
2014-04-27,11413,Sunday,2,4,2014,d_1185,No Event,No Event,No Event,No Event,0,0,0,17,27
2014-04-28,11413,Monday,3,4,2014,d_1186,No Event,No Event,No Event,No Event,0,0,0,18,28
2014-04-29,11413,Tuesday,4,4,2014,d_1187,No Event,No Event,No Event,No Event,0,0,0,18,29
2014-04-30,11413,Wednesday,5,4,2014,d_1188,No Event,No Event,No Event,No Event,0,0,0,18,30
2014-05-01,11413,Thursday,6,5,2014,d_1189,No Event,No Event,No Event,No Event,1,1,0,18,1
2014-05-02,11413,Friday,7,5,2014,d_1190,No Event,No Event,No Event,No Event,1,0,1,18,2
2014-05-03,11414,Saturday,1,5,2014,d_1191,No Event,No Event,No Event,No Event,1,1,1,18,3
2014-05-04,11414,Sunday,2,5,2014,d_1192,No Event,No Event,No Event,No Event,1,0,0,18,4
2014-05-05,11414,Monday,3,5,2014,d_1193,Cinco De Mayo,Cultural,No Event,No Event,1,1,1,19,5
2014-05-06,11414,Tuesday,4,5,2014,d_1194,No Event,No Event,No Event,No Event,1,1,1,19,6
2014-05-07,11414,Wednesday,5,5,2014,d_1195,No Event,No Event,No Event,No Event,1,1,0,19,7
2014-05-08,11414,Thursday,6,5,2014,d_1196,No Event,No Event,No Event,No Event,1,0,1,19,8
2014-05-09,11414,Friday,7,5,2014,d_1197,No Event,No Event,No Event,No Event,1,1,1,19,9
2014-05-10,11415,Saturday,1,5,2014,d_1198,No Event,No Event,No Event,No Event,1,0,0,19,10
2014-05-11,11415,Sunday,2,5,2014,d_1199,Mother's day,Cultural,No Event,No Event,0,1,1,19,11
2014-05-12,11415,Monday,3,5,2014,d_1200,No Event,No Event,No Event,No Event,0,1,1,20,12
2014-05-13,11415,Tuesday,4,5,2014,d_1201,No Event,No Event,No Event,No Event,0,1,0,20,13
2014-05-14,11415,Wednesday,5,5,2014,d_1202,No Event,No Event,No Event,No Event,0,0,1,20,14
2014-05-15,11415,Thursday,6,5,2014,d_1203,No Event,No Event,No Event,No Event,0,1,1,20,15
2014-05-16,11415,Friday,7,5,2014,d_1204,No Event,No Event,No Event,No Event,0,0,0,20,16
2014-05-17,11416,Saturday,1,5,2014,d_1205,No Event,No Event,No Event,No Event,0,0,0,20,17
2014-05-18,11416,Sunday,2,5,2014,d_1206,No Event,No Event,No Event,No Event,0,0,0,20,18
2014-05-19,11416,Monday,3,5,2014,d_1207,No Event,No Event,No Event,No Event,0,0,0,21,19
2014-05-20,11416,Tuesday,4,5,2014,d_1208,No Event,No Event,No Event,No Event,0,0,0,21,20
2014-05-21,11416,Wednesday,5,5,2014,d_1209,No Event,No Event,No Event,No Event,0,0,0,21,21
2014-05-22,11416,Thursday,6,5,2014,d_1210,No Event,No Event,No Event,No Event,0,0,0,21,22
2014-05-23,11416,Friday,7,5,2014,d_1211,No Event,No Event,No Event,No Event,0,0,0,21,23
2014-05-24,11417,Saturday,1,5,2014,d_1212,No Event,No Event,No Event,No Event,0,0,0,21,24
2014-05-25,11417,Sunday,2,5,2014,d_1213,No Event,No Event,No Event,No Event,0,0,0,21,25
2014-05-26,11417,Monday,3,5,2014,d_1214,MemorialDay,National,No Event,No Event,0,0,0,22,26
2014-05-27,11417,Tuesday,4,5,2014,d_1215,No Event,No Event,No Event,No Event,0,0,0,22,27
2014-05-28,11417,Wednesday,5,5,2014,d_1216,No Event,No Event,No Event,No Event,0,0,0,22,28
2014-05-29,11417,Thursday,6,5,2014,d_1217,No Event,No Event,No Event,No Event,0,0,0,22,29
2014-05-30,11417,Friday,7,5,2014,d_1218,No Event,No Event,No Event,No Event,0,0,0,22,30
2014-05-31,11418,Saturday,1,5,2014,d_1219,No Event,No Event,No Event,No Event,0,0,0,22,31
2014-06-01,11418,Sunday,2,6,2014,d_1220,No Event,No Event,No Event,No Event,1,1,0,22,1
2014-06-02,11418,Monday,3,6,2014,d_1221,No Event,No Event,No Event,No Event,1,0,1,23,2
2014-06-03,11418,Tuesday,4,6,2014,d_1222,No Event,No Event,No Event,No Event,1,1,1,23,3
2014-06-04,11418,Wednesday,5,6,2014,d_1223,No Event,No Event,No Event,No Event,1,0,0,23,4
2014-06-05,11418,Thursday,6,6,2014,d_1224,NBAFinalsStart,Sporting,No Event,No Event,1,1,1,23,5
2014-06-06,11418,Friday,7,6,2014,d_1225,No Event,No Event,No Event,No Event,1,1,1,23,6
2014-06-07,11419,Saturday,1,6,2014,d_1226,No Event,No Event,No Event,No Event,1,1,0,23,7
2014-06-08,11419,Sunday,2,6,2014,d_1227,No Event,No Event,No Event,No Event,1,0,1,23,8
2014-06-09,11419,Monday,3,6,2014,d_1228,No Event,No Event,No Event,No Event,1,1,1,24,9
2014-06-10,11419,Tuesday,4,6,2014,d_1229,No Event,No Event,No Event,No Event,1,0,0,24,10
2014-06-11,11419,Wednesday,5,6,2014,d_1230,No Event,No Event,No Event,No Event,0,1,1,24,11
2014-06-12,11419,Thursday,6,6,2014,d_1231,No Event,No Event,No Event,No Event,0,1,1,24,12
2014-06-13,11419,Friday,7,6,2014,d_1232,No Event,No Event,No Event,No Event,0,1,0,24,13
2014-06-14,11420,Saturday,1,6,2014,d_1233,No Event,No Event,No Event,No Event,0,0,1,24,14
2014-06-15,11420,Sunday,2,6,2014,d_1234,NBAFinalsEnd,Sporting,Father's day,Cultural,0,1,1,24,15
2014-06-16,11420,Monday,3,6,2014,d_1235,No Event,No Event,No Event,No Event,0,0,0,25,16
2014-06-17,11420,Tuesday,4,6,2014,d_1236,No Event,No Event,No Event,No Event,0,0,0,25,17
2014-06-18,11420,Wednesday,5,6,2014,d_1237,No Event,No Event,No Event,No Event,0,0,0,25,18
2014-06-19,11420,Thursday,6,6,2014,d_1238,No Event,No Event,No Event,No Event,0,0,0,25,19
2014-06-20,11420,Friday,7,6,2014,d_1239,No Event,No Event,No Event,No Event,0,0,0,25,20
2014-06-21,11421,Saturday,1,6,2014,d_1240,No Event,No Event,No Event,No Event,0,0,0,25,21
2014-06-22,11421,Sunday,2,6,2014,d_1241,No Event,No Event,No Event,No Event,0,0,0,25,22
2014-06-23,11421,Monday,3,6,2014,d_1242,No Event,No Event,No Event,No Event,0,0,0,26,23
2014-06-24,11421,Tuesday,4,6,2014,d_1243,No Event,No Event,No Event,No Event,0,0,0,26,24
2014-06-25,11421,Wednesday,5,6,2014,d_1244,No Event,No Event,No Event,No Event,0,0,0,26,25
2014-06-26,11421,Thursday,6,6,2014,d_1245,No Event,No Event,No Event,No Event,0,0,0,26,26
2014-06-27,11421,Friday,7,6,2014,d_1246,No Event,No Event,No Event,No Event,0,0,0,26,27
2014-06-28,11422,Saturday,1,6,2014,d_1247,No Event,No Event,No Event,No Event,0,0,0,26,28
2014-06-29,11422,Sunday,2,6,2014,d_1248,Ramadan starts,Religious,No Event,No Event,0,0,0,26,29
2014-06-30,11422,Monday,3,6,2014,d_1249,No Event,No Event,No Event,No Event,0,0,0,27,30
2014-07-01,11422,Tuesday,4,7,2014,d_1250,No Event,No Event,No Event,No Event,1,1,0,27,1
2014-07-02,11422,Wednesday,5,7,2014,d_1251,No Event,No Event,No Event,No Event,1,0,1,27,2
2014-07-03,11422,Thursday,6,7,2014,d_1252,No Event,No Event,No Event,No Event,1,1,1,27,3
2014-07-04,11422,Friday,7,7,2014,d_1253,IndependenceDay,National,No Event,No Event,1,0,0,27,4
2014-07-05,11423,Saturday,1,7,2014,d_1254,No Event,No Event,No Event,No Event,1,1,1,27,5
2014-07-06,11423,Sunday,2,7,2014,d_1255,No Event,No Event,No Event,No Event,1,1,1,27,6
2014-07-07,11423,Monday,3,7,2014,d_1256,No Event,No Event,No Event,No Event,1,1,0,28,7
2014-07-08,11423,Tuesday,4,7,2014,d_1257,No Event,No Event,No Event,No Event,1,0,1,28,8
2014-07-09,11423,Wednesday,5,7,2014,d_1258,No Event,No Event,No Event,No Event,1,1,1,28,9
2014-07-10,11423,Thursday,6,7,2014,d_1259,No Event,No Event,No Event,No Event,1,0,0,28,10
2014-07-11,11423,Friday,7,7,2014,d_1260,No Event,No Event,No Event,No Event,0,1,1,28,11
2014-07-12,11424,Saturday,1,7,2014,d_1261,No Event,No Event,No Event,No Event,0,1,1,28,12
2014-07-13,11424,Sunday,2,7,2014,d_1262,No Event,No Event,No Event,No Event,0,1,0,28,13
2014-07-14,11424,Monday,3,7,2014,d_1263,No Event,No Event,No Event,No Event,0,0,1,29,14
2014-07-15,11424,Tuesday,4,7,2014,d_1264,No Event,No Event,No Event,No Event,0,1,1,29,15
2014-07-16,11424,Wednesday,5,7,2014,d_1265,No Event,No Event,No Event,No Event,0,0,0,29,16
2014-07-17,11424,Thursday,6,7,2014,d_1266,No Event,No Event,No Event,No Event,0,0,0,29,17
2014-07-18,11424,Friday,7,7,2014,d_1267,No Event,No Event,No Event,No Event,0,0,0,29,18
2014-07-19,11425,Saturday,1,7,2014,d_1268,No Event,No Event,No Event,No Event,0,0,0,29,19
2014-07-20,11425,Sunday,2,7,2014,d_1269,No Event,No Event,No Event,No Event,0,0,0,29,20
2014-07-21,11425,Monday,3,7,2014,d_1270,No Event,No Event,No Event,No Event,0,0,0,30,21
2014-07-22,11425,Tuesday,4,7,2014,d_1271,No Event,No Event,No Event,No Event,0,0,0,30,22
2014-07-23,11425,Wednesday,5,7,2014,d_1272,No Event,No Event,No Event,No Event,0,0,0,30,23
2014-07-24,11425,Thursday,6,7,2014,d_1273,No Event,No Event,No Event,No Event,0,0,0,30,24
2014-07-25,11425,Friday,7,7,2014,d_1274,No Event,No Event,No Event,No Event,0,0,0,30,25
2014-07-26,11426,Saturday,1,7,2014,d_1275,No Event,No Event,No Event,No Event,0,0,0,30,26
2014-07-27,11426,Sunday,2,7,2014,d_1276,No Event,No Event,No Event,No Event,0,0,0,30,27
2014-07-28,11426,Monday,3,7,2014,d_1277,No Event,No Event,No Event,No Event,0,0,0,31,28
2014-07-29,11426,Tuesday,4,7,2014,d_1278,Eid al-Fitr,Religious,No Event,No Event,0,0,0,31,29
2014-07-30,11426,Wednesday,5,7,2014,d_1279,No Event,No Event,No Event,No Event,0,0,0,31,30
2014-07-31,11426,Thursday,6,7,2014,d_1280,No Event,No Event,No Event,No Event,0,0,0,31,31
2014-08-01,11426,Friday,7,8,2014,d_1281,No Event,No Event,No Event,No Event,1,1,0,31,1
2014-08-02,11427,Saturday,1,8,2014,d_1282,No Event,No Event,No Event,No Event,1,0,1,31,2
2014-08-03,11427,Sunday,2,8,2014,d_1283,No Event,No Event,No Event,No Event,1,1,1,31,3
2014-08-04,11427,Monday,3,8,2014,d_1284,No Event,No Event,No Event,No Event,1,0,0,32,4
2014-08-05,11427,Tuesday,4,8,2014,d_1285,No Event,No Event,No Event,No Event,1,1,1,32,5
2014-08-06,11427,Wednesday,5,8,2014,d_1286,No Event,No Event,No Event,No Event,1,1,1,32,6
2014-08-07,11427,Thursday,6,8,2014,d_1287,No Event,No Event,No Event,No Event,1,1,0,32,7
2014-08-08,11427,Friday,7,8,2014,d_1288,No Event,No Event,No Event,No Event,1,0,1,32,8
2014-08-09,11428,Saturday,1,8,2014,d_1289,No Event,No Event,No Event,No Event,1,1,1,32,9
2014-08-10,11428,Sunday,2,8,2014,d_1290,No Event,No Event,No Event,No Event,1,0,0,32,10
2014-08-11,11428,Monday,3,8,2014,d_1291,No Event,No Event,No Event,No Event,0,1,1,33,11
2014-08-12,11428,Tuesday,4,8,2014,d_1292,No Event,No Event,No Event,No Event,0,1,1,33,12
2014-08-13,11428,Wednesday,5,8,2014,d_1293,No Event,No Event,No Event,No Event,0,1,0,33,13
2014-08-14,11428,Thursday,6,8,2014,d_1294,No Event,No Event,No Event,No Event,0,0,1,33,14
2014-08-15,11428,Friday,7,8,2014,d_1295,No Event,No Event,No Event,No Event,0,1,1,33,15
2014-08-16,11429,Saturday,1,8,2014,d_1296,No Event,No Event,No Event,No Event,0,0,0,33,16
2014-08-17,11429,Sunday,2,8,2014,d_1297,No Event,No Event,No Event,No Event,0,0,0,33,17
2014-08-18,11429,Monday,3,8,2014,d_1298,No Event,No Event,No Event,No Event,0,0,0,34,18
2014-08-19,11429,Tuesday,4,8,2014,d_1299,No Event,No Event,No Event,No Event,0,0,0,34,19
2014-08-20,11429,Wednesday,5,8,2014,d_1300,No Event,No Event,No Event,No Event,0,0,0,34,20
2014-08-21,11429,Thursday,6,8,2014,d_1301,No Event,No Event,No Event,No Event,0,0,0,34,21
2014-08-22,11429,Friday,7,8,2014,d_1302,No Event,No Event,No Event,No Event,0,0,0,34,22
2014-08-23,11430,Saturday,1,8,2014,d_1303,No Event,No Event,No Event,No Event,0,0,0,34,23
2014-08-24,11430,Sunday,2,8,2014,d_1304,No Event,No Event,No Event,No Event,0,0,0,34,24
2014-08-25,11430,Monday,3,8,2014,d_1305,No Event,No Event,No Event,No Event,0,0,0,35,25
2014-08-26,11430,Tuesday,4,8,2014,d_1306,No Event,No Event,No Event,No Event,0,0,0,35,26
2014-08-27,11430,Wednesday,5,8,2014,d_1307,No Event,No Event,No Event,No Event,0,0,0,35,27
2014-08-28,11430,Thursday,6,8,2014,d_1308,No Event,No Event,No Event,No Event,0,0,0,35,28
2014-08-29,11430,Friday,7,8,2014,d_1309,No Event,No Event,No Event,No Event,0,0,0,35,29
2014-08-30,11431,Saturday,1,8,2014,d_1310,No Event,No Event,No Event,No Event,0,0,0,35,30
2014-08-31,11431,Sunday,2,8,2014,d_1311,No Event,No Event,No Event,No Event,0,0,0,35,31
2014-09-01,11431,Monday,3,9,2014,d_1312,LaborDay,National,No Event,No Event,1,1,0,36,1
2014-09-02,11431,Tuesday,4,9,2014,d_1313,No Event,No Event,No Event,No Event,1,0,1,36,2
2014-09-03,11431,Wednesday,5,9,2014,d_1314,No Event,No Event,No Event,No Event,1,1,1,36,3
2014-09-04,11431,Thursday,6,9,2014,d_1315,No Event,No Event,No Event,No Event,1,0,0,36,4
2014-09-05,11431,Friday,7,9,2014,d_1316,No Event,No Event,No Event,No Event,1,1,1,36,5
2014-09-06,11432,Saturday,1,9,2014,d_1317,No Event,No Event,No Event,No Event,1,1,1,36,6
2014-09-07,11432,Sunday,2,9,2014,d_1318,No Event,No Event,No Event,No Event,1,1,0,36,7
2014-09-08,11432,Monday,3,9,2014,d_1319,No Event,No Event,No Event,No Event,1,0,1,37,8
2014-09-09,11432,Tuesday,4,9,2014,d_1320,No Event,No Event,No Event,No Event,1,1,1,37,9
2014-09-10,11432,Wednesday,5,9,2014,d_1321,No Event,No Event,No Event,No Event,1,0,0,37,10
2014-09-11,11432,Thursday,6,9,2014,d_1322,No Event,No Event,No Event,No Event,0,1,1,37,11
2014-09-12,11432,Friday,7,9,2014,d_1323,No Event,No Event,No Event,No Event,0,1,1,37,12
